TIMESTAMP,VOLATILITY,FUTURE,RELATIVE_EXPIRY,DAYS_TO_EXPIRY
2014-01-02 03:10:37.736938,0.183,221.09,7,426.13688899999994
2014-01-02 03:10:37.736951,0.1849,220.09,8,610.136889
2014-01-02 03:10:37.736965,0.185,216.09,9,792.136889
2014-01-02 03:10:37.736979,0.185,214.09,10,975.1368890000001
2014-01-02 03:10:37.736992,0.185,232.28,11,1157.136889
2014-01-02 03:12:37.980460,0.130375,232.235,1,19.133481
2014-01-02 03:12:37.980475,0.140631,232.34,2,38.133481
2014-01-02 03:12:37.980489,0.150127,231.68,3,59.133481
2014-01-02 03:12:37.980502,0.16742100000000001,227.585,4,119.133481
2014-01-02 03:12:37.980516,0.175126,226.145,5,183.13348100000002
2014-01-02 03:12:37.980530,0.179809,225.945,6,245.13348100000002
2014-01-02 03:12:37.980544,0.183,221.045,7,426.13348099999996
2014-01-02 03:12:37.980558,0.1849,220.045,8,610.133481
2014-01-02 03:12:37.980572,0.185,216.045,9,792.133481
2014-01-02 03:12:37.980587,0.185,214.045,10,975.1334810000001
2014-01-02 03:12:37.980601,0.185,232.235,11,1157.133481
2014-01-02 03:14:38.229016,0.130375,232.34,1,19.130074
2014-01-02 03:14:38.229030,0.140631,232.445,2,38.130074
2014-01-02 03:14:38.229044,0.150127,231.785,3,59.130074
2014-01-02 03:14:38.229057,0.16742100000000001,227.69,4,119.130074
2014-01-02 03:14:38.229071,0.175126,226.25,5,183.130074
2014-01-02 03:14:38.229085,0.179809,226.05,6,245.13007400000004
2014-01-02 03:14:38.229099,0.183,221.15,7,426.13007400000004
2014-01-02 03:14:38.229113,0.1849,220.15,8,610.130074
2014-01-02 03:14:38.229126,0.185,216.15,9,792.130074
2014-01-02 03:14:38.229140,0.185,214.15,10,975.130074
2014-01-02 03:14:38.229154,0.185,232.34,11,1157.130074
2014-01-02 03:16:38.475282,0.130375,232.38,1,19.126667
2014-01-02 03:16:38.475305,0.140631,232.485,2,38.126667
2014-01-02 03:16:38.475328,0.150127,231.825,3,59.126667000000005
2014-01-02 03:16:38.475351,0.16742100000000001,227.73,4,119.126667
2014-01-02 03:16:38.475374,0.175126,226.29,5,183.126667
2014-01-02 03:16:38.475397,0.179809,226.09,6,245.126667
2014-01-02 03:16:38.475420,0.183,221.19,7,426.126667
2014-01-02 03:16:38.475443,0.1849,220.19,8,610.126667
2014-01-02 03:16:38.475466,0.185,216.19,9,792.126667
2014-01-02 03:16:38.475488,0.185,214.19,10,975.126667
2014-01-02 03:16:38.475511,0.185,232.38,11,1157.126667
2014-01-02 03:17:47.617646,0.130375,232.43,1,19.123259
2014-01-02 03:18:37.720772,0.16742100000000001,227.68,4,119.123259
2014-01-02 03:18:37.720797,0.175126,226.24,5,183.12325900000002
2014-01-02 03:18:37.720812,0.179809,226.04,6,245.123259
2014-01-02 03:18:38.723170,0.130375,232.33,1,19.123259
2014-01-02 03:18:38.723184,0.140631,232.435,2,38.123259000000004
2014-01-02 03:18:38.723197,0.150127,231.775,3,59.123259
2014-01-02 03:18:38.723210,0.183,221.14,7,426.12325899999996
2014-01-02 03:18:38.723223,0.1849,220.14,8,610.123259
2014-01-02 03:18:38.723236,0.185,216.14,9,792.123259
2014-01-02 03:18:38.723250,0.185,214.14,10,975.123259
2014-01-02 03:18:38.723263,0.185,232.33,11,1157.123259
2014-01-02 03:20:05.901325,0.150127,231.68,3,59.119852
2014-01-02 03:20:19.930211,0.16742100000000001,227.47,4,119.11985200000001
2014-01-02 03:20:37.968730,0.130375,232.175,1,19.119851999999998
2014-01-02 03:20:37.968744,0.140631,232.28,2,38.119852
2014-01-02 03:20:37.968757,0.150127,231.62,3,59.119852
2014-01-02 03:20:37.968771,0.16742100000000001,227.525,4,119.11985200000001
2014-01-02 03:20:37.968785,0.175126,226.085,5,183.119852
2014-01-02 03:20:37.968799,0.179809,225.885,6,245.119852
2014-01-02 03:20:37.968813,0.183,220.985,7,426.119852
2014-01-02 03:20:37.968827,0.1849,219.985,8,610.1198519999999
2014-01-02 03:20:37.968841,0.185,215.985,9,792.1198519999999
2014-01-02 03:20:37.968855,0.185,213.985,10,975.1198519999999
2014-01-02 03:20:37.968869,0.185,232.175,11,1157.119852
2014-01-02 03:20:40.974574,0.130775,232.145,1,19.119851999999998
2014-01-02 03:22:38.215285,0.130775,231.94,1,19.116444
2014-01-02 03:22:38.215301,0.140631,232.045,2,38.116444
2014-01-02 03:22:38.215315,0.150127,231.385,3,59.116443999999994
2014-01-02 03:22:38.215328,0.16742100000000001,227.29,4,119.116444
2014-01-02 03:22:38.215343,0.175126,225.85,5,183.116444
2014-01-02 03:22:38.215356,0.179809,225.65,6,245.116444
2014-01-02 03:22:38.215370,0.183,220.75,7,426.11644400000006
2014-01-02 03:22:38.215384,0.1849,219.75,8,610.116444
2014-01-02 03:22:38.215398,0.185,215.75,9,792.116444
2014-01-02 03:22:38.215412,0.185,213.75,10,975.116444
2014-01-02 03:22:38.215426,0.185,231.94,11,1157.116444
2014-01-02 03:23:31.327280,0.150127,231.37,3,59.113037
2014-01-02 03:23:32.329340,0.16742100000000001,227.275,4,119.113037
2014-01-02 03:23:32.329364,0.175126,225.83,5,183.11303700000002
2014-01-02 03:23:33.331436,0.179809,225.63,6,245.11303700000002
2014-01-02 03:24:06.398520,0.130775,231.9,1,19.113037
2014-01-02 03:24:36.463384,0.130375,231.99,1,19.113037
2014-01-02 03:24:38.467862,0.130375,232.005,1,19.113037
2014-01-02 03:24:38.467876,0.140631,232.11,2,38.113037
2014-01-02 03:24:38.467889,0.150127,231.45,3,59.113037
2014-01-02 03:24:38.467903,0.16742100000000001,227.355,4,119.113037
2014-01-02 03:24:38.467916,0.175126,225.915,5,183.11303700000002
2014-01-02 03:24:38.467930,0.179809,225.715,6,245.11303700000002
2014-01-02 03:24:38.467944,0.183,220.815,7,426.113037
2014-01-02 03:24:38.467957,0.1849,219.815,8,610.113037
2014-01-02 03:24:38.467970,0.185,215.815,9,792.113037
2014-01-02 03:24:38.467987,0.185,213.815,10,975.113037
2014-01-02 03:24:38.468001,0.185,232.005,11,1157.1130369999998
2014-01-02 03:25:33.576986,0.141131,231.865,2,38.109629999999996
2014-01-02 03:25:48.608983,0.140631,232.01,2,38.109629999999996
2014-01-02 03:25:54.620313,0.140631,232.01,2,38.109629999999996
2014-01-02 03:26:38.709438,0.130375,231.92,1,19.10963
2014-01-02 03:26:38.709452,0.140631,232.025,2,38.109629999999996
2014-01-02 03:26:38.709466,0.150127,231.365,3,59.10963
2014-01-02 03:26:38.709479,0.16742100000000001,227.27,4,119.10963000000001
2014-01-02 03:26:38.709493,0.175126,225.83,5,183.10963
2014-01-02 03:26:38.709506,0.179809,225.63,6,245.10962999999998
2014-01-02 03:26:38.709519,0.183,220.73,7,426.10963
2014-01-02 03:26:38.709533,0.1849,219.73,8,610.1096299999999
2014-01-02 03:26:38.709546,0.185,215.73,9,792.1096299999999
2014-01-02 03:26:38.709559,0.185,213.73,10,975.10963
2014-01-02 03:26:38.709573,0.185,231.92,11,1157.1096300000002
2014-01-02 03:28:38.959058,0.130375,232.005,1,19.106222
2014-01-02 03:28:38.959072,0.140631,232.11,2,38.106221999999995
2014-01-02 03:28:38.959087,0.150127,231.45,3,59.106221999999995
2014-01-02 03:28:38.959100,0.16742100000000001,227.355,4,119.106222
2014-01-02 03:28:38.959115,0.175126,225.915,5,183.106222
2014-01-02 03:28:38.959129,0.179809,225.715,6,245.10622200000003
2014-01-02 03:28:38.959143,0.183,220.815,7,426.10622199999995
2014-01-02 03:28:38.959157,0.1849,219.815,8,610.106222
2014-01-02 03:28:38.959171,0.185,215.815,9,792.106222
2014-01-02 03:28:38.959185,0.185,213.815,10,975.1062220000001
2014-01-02 03:28:38.959199,0.185,232.005,11,1157.1062220000001
2014-01-02 03:29:26.054658,0.130375,231.98,1,19.102815
2014-01-02 03:30:23.172579,0.140631,232.185,2,38.102815
2014-01-02 03:30:26.178443,0.150127,231.525,3,59.102815
2014-01-02 03:30:27.180510,0.16742100000000001,227.43,4,119.10281499999999
2014-01-02 03:30:27.180531,0.175126,225.99,5,183.102815
2014-01-02 03:30:28.182569,0.179809,225.79,6,245.102815
2014-01-02 03:30:34.194920,0.140631,232.225,2,38.102815
2014-01-02 03:30:37.201138,0.150127,231.565,3,59.102815
2014-01-02 03:30:38.203205,0.16742100000000001,227.48,4,119.10281499999999
2014-01-02 03:30:38.203229,0.175126,226.04,5,183.102815
2014-01-02 03:30:39.205572,0.130375,232.13,1,19.102815
2014-01-02 03:30:39.205586,0.140631,232.235,2,38.102815
2014-01-02 03:30:39.205599,0.150127,231.575,3,59.102815
2014-01-02 03:30:39.205612,0.179809,225.84,6,245.102815
2014-01-02 03:30:39.205626,0.183,220.94,7,426.102815
2014-01-02 03:30:39.205639,0.1849,219.94,8,610.1028150000001
2014-01-02 03:30:39.205653,0.185,215.94,9,792.1028150000001
2014-01-02 03:30:39.205666,0.185,213.94,10,975.1028150000001
2014-01-02 03:30:39.205679,0.185,232.13,11,1157.102815
2014-01-02 03:31:17.283635,0.1825,220.975,7,426.09940700000004
2014-01-02 03:32:39.455177,0.130375,232.41,1,19.099407
2014-01-02 03:32:39.455191,0.140631,232.515,2,38.099407
2014-01-02 03:32:39.455205,0.150127,231.855,3,59.09940699999999
2014-01-02 03:32:39.455218,0.16742100000000001,227.76,4,119.09940700000001
2014-01-02 03:32:39.455232,0.175126,226.31,5,183.099407
2014-01-02 03:32:39.455245,0.179809,226.11,6,245.09940699999999
2014-01-02 03:32:39.455259,0.1825,221.21,7,426.09940700000004
2014-01-02 03:32:39.455273,0.1849,220.22,8,610.099407
2014-01-02 03:32:39.455286,0.185,216.22,9,792.099407
2014-01-02 03:32:39.455300,0.185,214.22,10,975.099407
2014-01-02 03:32:39.455314,0.185,232.41,11,1157.099407
2014-01-02 03:33:13.525948,0.140631,232.515,2,38.096
2014-01-02 03:33:17.534232,0.140631,232.52,2,38.096
2014-01-02 03:33:43.588847,0.166921,227.775,4,119.096
2014-01-02 03:33:52.606712,0.149627,231.845,3,59.096
2014-01-02 03:34:36.697185,0.140631,232.345,2,38.096
2014-01-02 03:34:38.701349,0.140631,232.315,2,38.096
2014-01-02 03:34:39.704726,0.130375,232.21,1,19.096
2014-01-02 03:34:39.704740,0.149627,231.655,3,59.096
2014-01-02 03:34:39.704754,0.166921,227.56,4,119.096
2014-01-02 03:34:39.704768,0.175126,226.11,5,183.096
2014-01-02 03:34:39.704782,0.179809,225.91,6,245.096
2014-01-02 03:34:39.704796,0.1825,221.01,7,426.096
2014-01-02 03:34:39.704810,0.1849,220.02,8,610.096
2014-01-02 03:34:39.704824,0.185,216.02,9,792.096
2014-01-02 03:34:39.704839,0.185,214.02,10,975.096
2014-01-02 03:34:39.704853,0.185,232.21,11,1157.096
2014-01-02 03:34:41.708534,0.149627,231.66,3,59.096
2014-01-02 03:34:44.715060,0.166921,227.57,4,119.096
2014-01-02 03:34:46.718814,0.175126,226.135,5,183.096
2014-01-02 03:35:45.840576,0.166421,227.585,4,119.092593
2014-01-02 03:35:49.848825,0.174626,226.14,5,183.092593
2014-01-02 03:36:13.897342,0.166421,227.58,4,119.092593
2014-01-02 03:36:39.951318,0.130375,232.23,1,19.092593
2014-01-02 03:36:39.951332,0.140631,232.335,2,38.092593
2014-01-02 03:36:39.951346,0.149627,231.675,3,59.09259300000001
2014-01-02 03:36:39.951359,0.166421,227.58,4,119.092593
2014-01-02 03:36:39.951373,0.174626,226.13,5,183.092593
2014-01-02 03:36:39.951386,0.179809,225.93,6,245.09259300000002
2014-01-02 03:36:39.951400,0.1825,221.03,7,426.09259299999997
2014-01-02 03:36:39.951413,0.1849,220.04,8,610.092593
2014-01-02 03:36:39.951426,0.185,216.04,9,792.092593
2014-01-02 03:36:39.951440,0.185,214.04,10,975.092593
2014-01-02 03:36:39.951453,0.185,232.23,11,1157.092593
2014-01-02 03:36:49.971610,0.140631,232.345,2,38.092593
2014-01-02 03:37:10.012868,0.140631,232.355,2,38.089185
2014-01-02 03:38:40.196884,0.130375,232.21,1,19.089185
2014-01-02 03:38:40.196898,0.140631,232.315,2,38.089185
2014-01-02 03:38:40.196912,0.149627,231.655,3,59.089185
2014-01-02 03:38:40.196926,0.166421,227.56,4,119.08918500000001
2014-01-02 03:38:40.196939,0.174626,226.11,5,183.08918500000001
2014-01-02 03:38:40.196953,0.179809,225.91,6,245.08918500000001
2014-01-02 03:38:40.196967,0.1825,221.01,7,426.089185
2014-01-02 03:38:40.196980,0.1849,220.02,8,610.0891849999999
2014-01-02 03:38:40.196994,0.185,216.02,9,792.0891849999999
2014-01-02 03:38:40.197007,0.185,214.02,10,975.0891849999999
2014-01-02 03:38:40.197021,0.185,232.21,11,1157.089185
2014-01-02 03:39:55.354284,0.149627,231.58,3,59.085778000000005
2014-01-02 03:40:12.390357,0.130375,232.225,1,19.085778
2014-01-02 03:40:14.394483,0.130375,232.225,1,19.085778
2014-01-02 03:40:16.398578,0.130375,232.21,1,19.085778
2014-01-02 03:40:39.445405,0.130375,232.2,1,19.085778
2014-01-02 03:40:39.445419,0.140631,232.305,2,38.085778000000005
2014-01-02 03:40:39.445433,0.149627,231.645,3,59.085778000000005
2014-01-02 03:40:39.445446,0.166421,227.55,4,119.085778
2014-01-02 03:40:39.445461,0.174626,226.1,5,183.085778
2014-01-02 03:40:39.445474,0.179809,225.9,6,245.08577799999998
2014-01-02 03:40:39.445488,0.1825,221.0,7,426.085778
2014-01-02 03:40:39.445502,0.1849,220.01,8,610.085778
2014-01-02 03:40:39.445516,0.185,216.01,9,792.085778
2014-01-02 03:40:39.445530,0.185,214.01,10,975.0857779999999
2014-01-02 03:40:39.445544,0.185,232.2,11,1157.085778
2014-01-02 03:42:02.633316,0.129975,232.285,1,19.08237
2014-01-02 03:42:39.709990,0.129975,232.375,1,19.08237
2014-01-02 03:42:39.710004,0.140631,232.48,2,38.082370000000004
2014-01-02 03:42:39.710018,0.149627,231.82,3,59.08237
2014-01-02 03:42:39.710031,0.166421,227.725,4,119.08237
2014-01-02 03:42:39.710044,0.174626,226.275,5,183.08237
2014-01-02 03:42:39.710058,0.179809,226.075,6,245.08237000000003
2014-01-02 03:42:39.710072,0.1825,221.175,7,426.08237
2014-01-02 03:42:39.710085,0.1849,220.185,8,610.08237
2014-01-02 03:42:39.710098,0.185,216.185,9,792.08237
2014-01-02 03:42:39.710112,0.185,214.185,10,975.08237
2014-01-02 03:42:39.710126,0.185,232.375,11,1157.0823699999999
2014-01-02 03:44:39.958552,0.129975,232.36,1,19.078963
2014-01-02 03:44:39.958565,0.140631,232.465,2,38.078963
2014-01-02 03:44:39.958579,0.149627,231.805,3,59.078963
2014-01-02 03:44:39.958592,0.166421,227.71,4,119.07896299999999
2014-01-02 03:44:39.958605,0.174626,226.26,5,183.078963
2014-01-02 03:44:39.958619,0.179809,226.06,6,245.078963
2014-01-02 03:44:39.958632,0.1825,221.16,7,426.078963
2014-01-02 03:44:39.958645,0.1849,220.17,8,610.078963
2014-01-02 03:44:39.958658,0.185,216.17,9,792.078963
2014-01-02 03:44:39.958672,0.185,214.17,10,975.078963
2014-01-02 03:44:39.958686,0.185,232.36,11,1157.0789630000002
2014-01-02 03:46:40.200146,0.129975,232.3,1,19.075556
2014-01-02 03:46:40.200159,0.140631,232.405,2,38.075556
2014-01-02 03:46:40.200173,0.149627,231.745,3,59.075556000000006
2014-01-02 03:46:40.200187,0.166421,227.65,4,119.075556
2014-01-02 03:46:40.200200,0.174626,226.2,5,183.075556
2014-01-02 03:46:40.200214,0.179809,226.0,6,245.075556
2014-01-02 03:46:40.200228,0.1825,221.1,7,426.07555599999995
2014-01-02 03:46:40.200241,0.1849,220.11,8,610.075556
2014-01-02 03:46:40.200255,0.185,216.11,9,792.075556
2014-01-02 03:46:40.200269,0.185,214.11,10,975.075556
2014-01-02 03:46:40.200283,0.185,232.3,11,1157.075556
2014-01-02 03:48:40.446752,0.129975,232.34,1,19.072148000000002
2014-01-02 03:48:40.446767,0.140631,232.445,2,38.072148
2014-01-02 03:48:40.446781,0.149627,231.785,3,59.072148
2014-01-02 03:48:40.446795,0.166421,227.69,4,119.072148
2014-01-02 03:48:40.446811,0.174626,226.24,5,183.072148
2014-01-02 03:48:40.446826,0.179809,226.04,6,245.072148
2014-01-02 03:48:40.446840,0.1825,221.14,7,426.072148
2014-01-02 03:48:40.446854,0.1849,220.15,8,610.0721480000001
2014-01-02 03:48:40.446868,0.185,216.15,9,792.0721480000001
2014-01-02 03:48:40.446882,0.185,214.15,10,975.0721480000001
2014-01-02 03:48:40.446896,0.185,232.34,11,1157.072148
2014-01-02 03:49:20.526910,0.129934,232.45,1,19.068741
2014-01-02 03:49:20.526932,0.140597,232.555,2,38.068740999999996
2014-01-02 03:49:20.526947,0.149581,231.895,3,59.068741
2014-01-02 03:49:20.526960,0.166377,227.8,4,119.06874099999999
2014-01-02 03:49:20.526975,0.174586,226.35,5,183.068741
2014-01-02 03:49:20.526989,0.179766,226.15,6,245.06874100000002
2014-01-02 03:49:20.527002,0.1825,221.25,7,426.068741
2014-01-02 03:49:20.527016,0.1849,220.26,8,610.068741
2014-01-02 03:49:20.527030,0.185,216.26,9,792.068741
2014-01-02 03:49:20.527044,0.185,214.26,10,975.068741
2014-01-02 03:49:20.527058,0.185,232.45,11,1157.068741
2014-01-02 03:49:51.591873,0.140597,232.605,2,38.068740999999996
2014-01-02 03:50:40.694320,0.129934,232.535,1,19.068741
2014-01-02 03:50:40.694334,0.140597,232.64,2,38.068740999999996
2014-01-02 03:50:40.694348,0.149581,231.98,3,59.068741
2014-01-02 03:50:40.694362,0.166377,227.885,4,119.06874099999999
2014-01-02 03:50:40.694376,0.174586,226.435,5,183.068741
2014-01-02 03:50:40.694389,0.179766,226.235,6,245.06874100000002
2014-01-02 03:50:40.694403,0.1825,221.335,7,426.068741
2014-01-02 03:50:40.694417,0.1849,220.345,8,610.068741
2014-01-02 03:50:40.694431,0.185,216.345,9,792.068741
2014-01-02 03:50:40.694445,0.185,214.345,10,975.068741
2014-01-02 03:50:40.694459,0.185,232.535,11,1157.068741
2014-01-02 03:52:40.941903,0.129934,232.875,1,19.065333
2014-01-02 03:52:40.941917,0.140597,232.98,2,38.065333
2014-01-02 03:52:40.941932,0.149581,232.32,3,59.065332999999995
2014-01-02 03:52:40.941945,0.166377,228.225,4,119.06533300000001
2014-01-02 03:52:40.941960,0.174586,226.775,5,183.065333
2014-01-02 03:52:40.941973,0.179766,226.575,6,245.065333
2014-01-02 03:52:40.941987,0.1825,221.675,7,426.065333
2014-01-02 03:52:40.942001,0.1849,220.685,8,610.065333
2014-01-02 03:52:40.942016,0.185,216.685,9,792.065333
2014-01-02 03:52:40.942030,0.185,214.685,10,975.065333
2014-01-02 03:52:40.942044,0.185,232.875,11,1157.065333
2014-01-02 03:53:10.001379,0.12979300000000002,232.86,1,19.061926
2014-01-02 03:53:10.001403,0.14048,232.965,2,38.061926
2014-01-02 03:53:10.001417,0.149423,232.305,3,59.061926
2014-01-02 03:53:10.001431,0.166226,228.21,4,119.061926
2014-01-02 03:53:10.001444,0.17443399999999998,226.76,5,183.061926
2014-01-02 03:53:10.001458,0.17960399999999999,226.56,6,245.06192599999997
2014-01-02 03:53:10.001471,0.1825,221.66,7,426.06192599999997
2014-01-02 03:53:10.001484,0.1849,220.67,8,610.061926
2014-01-02 03:53:10.001498,0.185,216.67,9,792.061926
2014-01-02 03:53:10.001511,0.185,214.67,10,975.061926
2014-01-02 03:53:10.001525,0.185,232.86,11,1157.061926
2014-01-02 03:54:41.190479,0.12979300000000002,232.81,1,19.061926
2014-01-02 03:54:41.190496,0.14048,232.915,2,38.061926
2014-01-02 03:54:41.190510,0.149423,232.255,3,59.061926
2014-01-02 03:54:41.190523,0.166226,228.16,4,119.061926
2014-01-02 03:54:41.190545,0.17443399999999998,226.71,5,183.061926
2014-01-02 03:54:41.190567,0.17960399999999999,226.51,6,245.06192599999997
2014-01-02 03:54:41.190584,0.1825,221.61,7,426.06192599999997
2014-01-02 03:54:41.190598,0.1849,220.62,8,610.061926
2014-01-02 03:54:41.190612,0.185,216.62,9,792.061926
2014-01-02 03:54:41.190626,0.185,214.62,10,975.061926
2014-01-02 03:54:41.190643,0.185,232.81,11,1157.061926
2014-01-02 03:56:41.439037,0.12979300000000002,232.77,1,19.058519
2014-01-02 03:56:41.439051,0.14048,232.875,2,38.058519
2014-01-02 03:56:41.439065,0.149423,232.215,3,59.058519
2014-01-02 03:56:41.439078,0.166226,228.12,4,119.05851899999999
2014-01-02 03:56:41.439092,0.17443399999999998,226.67,5,183.058519
2014-01-02 03:56:41.439106,0.17960399999999999,226.47,6,245.058519
2014-01-02 03:56:41.439120,0.1825,221.57,7,426.05851900000005
2014-01-02 03:56:41.439133,0.1849,220.58,8,610.058519
2014-01-02 03:56:41.439147,0.185,216.58,9,792.058519
2014-01-02 03:56:41.439161,0.185,214.58,10,975.0585189999999
2014-01-02 03:56:41.439177,0.185,232.77,11,1157.058519
2014-01-02 03:58:41.684133,0.12979300000000002,232.785,1,19.055111
2014-01-02 03:58:41.684156,0.14048,232.89,2,38.055111
2014-01-02 03:58:41.684180,0.149423,232.23,3,59.055111
2014-01-02 03:58:41.684204,0.166226,228.135,4,119.05511100000001
2014-01-02 03:58:41.684227,0.17443399999999998,226.685,5,183.055111
2014-01-02 03:58:41.684255,0.17960399999999999,226.485,6,245.05511099999998
2014-01-02 03:58:41.684279,0.1825,221.585,7,426.055111
2014-01-02 03:58:41.684303,0.1849,220.595,8,610.055111
2014-01-02 03:58:41.684327,0.185,216.595,9,792.055111
2014-01-02 03:58:41.684351,0.185,214.595,10,975.0551109999999
2014-01-02 03:58:41.684375,0.185,232.785,11,1157.055111
2014-01-02 03:59:09.744045,0.16672599999999999,228.125,4,119.051704
2014-01-02 03:59:11.748168,0.166226,228.12,4,119.051704
2014-01-02 04:00:41.933185,0.12979300000000002,232.86,1,19.05
2014-01-02 04:00:41.933199,0.14048,232.965,2,38.05
2014-01-02 04:00:41.933214,0.149423,232.305,3,59.05
2014-01-02 04:00:41.933227,0.166226,228.21,4,119.05
2014-01-02 04:00:41.933241,0.17443399999999998,226.76,5,183.05
2014-01-02 04:00:41.933255,0.17960399999999999,226.56,6,245.05
2014-01-02 04:00:41.933269,0.1825,221.66,7,426.05
2014-01-02 04:00:41.933283,0.1849,220.67,8,610.05
2014-01-02 04:00:41.933297,0.185,216.67,9,792.05
2014-01-02 04:00:41.933311,0.185,214.67,10,975.05
2014-01-02 04:00:41.933325,0.185,232.86,11,1157.05
2014-01-02 04:02:41.172696,0.12979300000000002,232.86,1,19.05
2014-01-02 04:02:41.172710,0.14048,232.965,2,38.05
2014-01-02 04:02:41.172724,0.149423,232.305,3,59.05
2014-01-02 04:02:41.172737,0.166226,228.21,4,119.05
2014-01-02 04:02:41.172751,0.17443399999999998,226.76,5,183.05
2014-01-02 04:02:41.172764,0.17960399999999999,226.56,6,245.05
2014-01-02 04:02:41.172779,0.1825,221.66,7,426.05
2014-01-02 04:02:41.172792,0.1849,220.67,8,610.05
2014-01-02 04:02:41.172806,0.185,216.67,9,792.05
2014-01-02 04:02:41.172820,0.185,214.67,10,975.05
2014-01-02 04:02:41.172834,0.185,232.86,11,1157.05
2014-01-02 04:04:41.420269,0.12979300000000002,232.86,1,19.05
2014-01-02 04:04:41.420283,0.14048,232.965,2,38.05
2014-01-02 04:04:41.420297,0.149423,232.305,3,59.05
2014-01-02 04:04:41.420311,0.166226,228.21,4,119.05
2014-01-02 04:04:41.420324,0.17443399999999998,226.76,5,183.05
2014-01-02 04:04:41.420338,0.17960399999999999,226.56,6,245.05
2014-01-02 04:04:41.420352,0.1825,221.66,7,426.05
2014-01-02 04:04:41.420365,0.1849,220.67,8,610.05
2014-01-02 04:04:41.420379,0.185,216.67,9,792.05
2014-01-02 04:04:41.420393,0.185,214.67,10,975.05
2014-01-02 04:04:41.420406,0.185,232.86,11,1157.05
2014-01-02 04:06:41.662835,0.12979300000000002,232.86,1,19.05
2014-01-02 04:06:41.662849,0.14048,232.965,2,38.05
2014-01-02 04:06:41.662863,0.149423,232.305,3,59.05
2014-01-02 04:06:41.662876,0.166226,228.21,4,119.05
2014-01-02 04:06:41.662890,0.17443399999999998,226.76,5,183.05
2014-01-02 04:06:41.662903,0.17960399999999999,226.56,6,245.05
2014-01-02 04:06:41.662917,0.1825,221.66,7,426.05
2014-01-02 04:06:41.662931,0.1849,220.67,8,610.05
2014-01-02 04:06:41.662944,0.185,216.67,9,792.05
2014-01-02 04:06:41.662958,0.185,214.67,10,975.05
2014-01-02 04:06:41.662972,0.185,232.86,11,1157.05
2014-01-02 04:08:41.906437,0.12979300000000002,232.86,1,19.05
2014-01-02 04:08:41.906453,0.14048,232.965,2,38.05
2014-01-02 04:08:41.906467,0.149423,232.305,3,59.05
2014-01-02 04:08:41.906481,0.166226,228.21,4,119.05
2014-01-02 04:08:41.906495,0.17443399999999998,226.76,5,183.05
2014-01-02 04:08:41.906508,0.17960399999999999,226.56,6,245.05
2014-01-02 04:08:41.906522,0.1825,221.66,7,426.05
2014-01-02 04:08:41.906536,0.1849,220.67,8,610.05
2014-01-02 04:08:41.906549,0.185,216.67,9,792.05
2014-01-02 04:08:41.906563,0.185,214.67,10,975.05
2014-01-02 04:08:41.906577,0.185,232.86,11,1157.05
2014-01-02 04:10:42.155000,0.12979300000000002,232.86,1,19.05
2014-01-02 04:10:42.155014,0.14048,232.965,2,38.05
2014-01-02 04:10:42.155028,0.149423,232.305,3,59.05
2014-01-02 04:10:42.155042,0.166226,228.21,4,119.05
2014-01-02 04:10:42.155056,0.17443399999999998,226.76,5,183.05
2014-01-02 04:10:42.155072,0.17960399999999999,226.56,6,245.05
2014-01-02 04:10:42.155086,0.1825,221.66,7,426.05
2014-01-02 04:10:42.155100,0.1849,220.67,8,610.05
2014-01-02 04:10:42.155114,0.185,216.67,9,792.05
2014-01-02 04:10:42.155128,0.185,214.67,10,975.05
2014-01-02 04:10:42.155141,0.185,232.86,11,1157.05
2014-01-02 04:12:42.399651,0.12979300000000002,232.86,1,19.05
2014-01-02 04:12:42.399673,0.14048,232.965,2,38.05
2014-01-02 04:12:42.399696,0.149423,232.305,3,59.05
2014-01-02 04:12:42.399718,0.166226,228.21,4,119.05
2014-01-02 04:12:42.399741,0.17443399999999998,226.76,5,183.05
2014-01-02 04:12:42.399764,0.17960399999999999,226.56,6,245.05
2014-01-02 04:12:42.399791,0.1825,221.66,7,426.05
2014-01-02 04:12:42.399815,0.1849,220.67,8,610.05
2014-01-02 04:12:42.399838,0.185,216.67,9,792.05
2014-01-02 04:12:42.399861,0.185,214.67,10,975.05
2014-01-02 04:12:42.399885,0.185,232.86,11,1157.05
2014-01-02 04:14:42.640180,0.12979300000000002,232.86,1,19.05
2014-01-02 04:14:42.640194,0.14048,232.965,2,38.05
2014-01-02 04:14:42.640208,0.149423,232.305,3,59.05
2014-01-02 04:14:42.640222,0.166226,228.21,4,119.05
2014-01-02 04:14:42.640236,0.17443399999999998,226.76,5,183.05
2014-01-02 04:14:42.640250,0.17960399999999999,226.56,6,245.05
2014-01-02 04:14:42.640264,0.1825,221.66,7,426.05
2014-01-02 04:14:42.640278,0.1849,220.67,8,610.05
2014-01-02 04:14:42.640292,0.185,216.67,9,792.05
2014-01-02 04:14:42.640306,0.185,214.67,10,975.05
2014-01-02 04:14:42.640320,0.185,232.86,11,1157.05
2014-01-02 04:16:42.885721,0.12979300000000002,232.86,1,19.05
2014-01-02 04:16:42.885735,0.14048,232.965,2,38.05
2014-01-02 04:16:42.885749,0.149423,232.305,3,59.05
2014-01-02 04:16:42.885763,0.166226,228.21,4,119.05
